GENERATION_PROJECT,build_year,gen_overnight_cost,gen_fixed_om,gen_storage_energy_overnight_cost
Jiangxi-Gas-turbine_EP,2022,350000,20000,.
Jiangxi-Nuclear,2025,2800000,170000,.
Jiangxi-Nuclear,2035,2725000,170000,.
Jiangxi-Nuclear,2045,2575000,170000,.
Jiangxi-Nuclear_EP,2022,2800000,170000,.
Jilin-Coal-SUBCRITICAL,2025,600000,20000,.
Jilin-Coal-SUBCRITICAL,2035,600000,20000,.
Jilin-Coal-SUBCRITICAL,2045,600000,20000,.
Jilin-Coal-SUBCRITICAL_EP,2022,600000,20000,.
Jilin-Coal-SUPERCRITICAL,2025,700000,30000,.
Jilin-Coal-SUPERCRITICAL,2035,700000,30000,.
Jilin-Coal-SUPERCRITICAL,2045,700000,30000,.
Jilin-Coal-SUPERCRITICAL_EP,2022,700000,30000,.
Jilin-Coal-ULTRASUPERCRITICAL,2025,800000,30000,.
Jilin-Coal-ULTRASUPERCRITICAL,2035,800000,30000,.
Jilin-Coal-ULTRASUPERCRITICAL,2045,800000,30000,.
Jilin-Coal-ULTRASUPERCRITICAL_EP,2022,800000,30000,.
Jilin-Coal-IGCC,2025,1100000,49000,.
Jilin-Coal-IGCC,2035,1050000,44000,.
Jilin-Coal-IGCC,2045,950000,41000,.
Jilin-Coal-IGCC_EP,2022,1100000,49000,.
Jilin-Gas-CCGT,2025,560000,20000,.
Jilin-Gas-CCGT,2035,560000,20000,.
Jilin-Gas-CCGT,2045,560000,20000,.
Jilin-Gas-CCGT_EP,2022,560000,20000,.
Jilin-Gas-turbine,2025,350000,20000,.
Jilin-Gas-turbine,2035,350000,20000,.
Jilin-Gas-turbine,2045,350000,20000,.
Jilin-Gas-turbine_EP,2022,350000,20000,.
Jilin-Nuclear,2025,2800000,170000,.
Jilin-Nuclear,2035,2725000,170000,.
Jilin-Nuclear,2045,2575000,170000,.
Jilin-Nuclear_EP,2022,2800000,170000,.
Liaoning-Coal-SUBCRITICAL,2025,600000,20000,.
Liaoning-Coal-SUBCRITICAL,2035,600000,20000,.
Liaoning-Coal-SUBCRITICAL,2045,600000,20000,.
Liaoning-Coal-SUBCRITICAL_EP,2022,600000,20000,.
Liaoning-Coal-SUPERCRITICAL,2025,700000,30000,.
Liaoning-Coal-SUPERCRITICAL,2035,700000,30000,.
Liaoning-Coal-SUPERCRITICAL,2045,700000,30000,.
Liaoning-Coal-SUPERCRITICAL_EP,2022,700000,30000,.
Liaoning-Coal-ULTRASUPERCRITICAL,2025,800000,30000,.
Liaoning-Coal-ULTRASUPERCRITICAL,2035,800000,30000,.
Liaoning-Coal-ULTRASUPERCRITICAL,2045,800000,30000,.
Liaoning-Coal-ULTRASUPERCRITICAL_EP,2022,800000,30000,.
Liaoning-Coal-IGCC,2025,1100000,49000,.
Liaoning-Coal-IGCC,2035,1050000,44000,.
Liaoning-Coal-IGCC,2045,950000,41000,.
Liaoning-Coal-IGCC_EP,2022,1100000,49000,.
Liaoning-Gas-CCGT,2025,560000,20000,.
Liaoning-Gas-CCGT,2035,560000,20000,.
Liaoning-Gas-CCGT,2045,560000,20000,.
Liaoning-Gas-CCGT_EP,2022,560000,20000,.
Liaoning-Gas-turbine,2025,350000,20000,.
Liaoning-Gas-turbine,2035,350000,20000,.
Liaoning-Gas-turbine,2045,350000,20000,.
Liaoning-Gas-turbine_EP,2022,350000,20000,.
Liaoning-Nuclear,2025,2800000,170000,.
Liaoning-Nuclear,2035,2725000,170000,.
Liaoning-Nuclear,2045,2575000,170000,.
Liaoning-Nuclear_EP,2022,2800000,170000,.
Ningxia-Coal-SUBCRITICAL,2025,600000,20000,.
Ningxia-Coal-SUBCRITICAL,2035,600000,20000,.
Ningxia-Coal-SUBCRITICAL,2045,600000,20000,.
Ningxia-Coal-SUBCRITICAL_EP,2022,600000,20000,.
Ningxia-Coal-SUPERCRITICAL,2025,700000,30000,.
Ningxia-Coal-SUPERCRITICAL,2035,700000,30000,.
Ningxia-Coal-SUPERCRITICAL,2045,700000,30000,.
Ningxia-Coal-SUPERCRITICAL_EP,2022,700000,30000,.
Ningxia-Coal-ULTRASUPERCRITICAL,2025,800000,30000,.
Ningxia-Coal-ULTRASUPERCRITICAL,2035,800000,30000,.
Ningxia-Coal-ULTRASUPERCRITICAL,2045,800000,30000,.
Ningxia-Coal-ULTRASUPERCRITICAL_EP,2022,800000,30000,.
Ningxia-Coal-IGCC,2025,1100000,49000,.
Ningxia-Coal-IGCC,2035,1050000,44000,.
Ningxia-Coal-IGCC,2045,950000,41000,.
Ningxia-Coal-IGCC_EP,2022,1100000,49000,.
Ningxia-Gas-CCGT,2025,560000,20000,.
Ningxia-Gas-CCGT,2035,560000,20000,.
Ningxia-Gas-CCGT,2045,560000,20000,.
Ningxia-Gas-CCGT_EP,2022,560000,20000,.
Ningxia-Gas-turbine,2025,350000,20000,.
Ningxia-Gas-turbine,2035,350000,20000,.
Ningxia-Gas-turbine,2045,350000,20000,.
Ningxia-Gas-turbine_EP,2022,350000,20000,.
Ningxia-Nuclear,2025,2800000,170000,.
Ningxia-Nuclear,2035,2725000,170000,.
Ningxia-Nuclear,2045,2575000,170000,.
Ningxia-Nuclear_EP,2022,2800000,170000,.
Qinghai-Coal-SUBCRITICAL,2025,600000,20000,.
Qinghai-Coal-SUBCRITICAL,2035,600000,20000,.
Qinghai-Coal-SUBCRITICAL,2045,600000,20000,.
Qinghai-Coal-SUBCRITICAL_EP,2022,600000,20000,.
Qinghai-Coal-SUPERCRITICAL,2025,700000,30000,.
Qinghai-Coal-SUPERCRITICAL,2035,700000,30000,.
Qinghai-Coal-SUPERCRITICAL,2045,700000,30000,.
Qinghai-Coal-SUPERCRITICAL_EP,2022,700000,30000,.
Qinghai-Coal-ULTRASUPERCRITICAL,2025,800000,30000,.
Qinghai-Coal-ULTRASUPERCRITICAL,2035,800000,30000,.
Qinghai-Coal-ULTRASUPERCRITICAL,2045,800000,30000,.
Qinghai-Coal-ULTRASUPERCRITICAL_EP,2022,800000,30000,.
Qinghai-Coal-IGCC,2025,1100000,49000,.
Qinghai-Coal-IGCC,2035,1050000,44000,.
Qinghai-Coal-IGCC,2045,950000,41000,.
Qinghai-Coal-IGCC_EP,2022,1100000,49000,.
Qinghai-Gas-CCGT,2025,560000,20000,.
Qinghai-Gas-CCGT,2035,560000,20000,.
Qinghai-Gas-CCGT,2045,560000,20000,.
Qinghai-Gas-CCGT_EP,2022,560000,20000,.
Qinghai-Gas-turbine,2025,350000,20000,.
Qinghai-Gas-turbine,2035,350000,20000,.
Qinghai-Gas-turbine,2045,350000,20000,.
Qinghai-Gas-turbine_EP,2022,350000,20000,.
Qinghai-Nuclear,2025,2800000,170000,.
Qinghai-Nuclear,2035,2725000,170000,.
Qinghai-Nuclear,2045,2575000,170000,.
Qinghai-Nuclear_EP,2022,2800000,170000,.
Shaanxi-Coal-SUBCRITICAL,2025,600000,20000,.
Shaanxi-Coal-SUBCRITICAL,2035,600000,20000,.
Shaanxi-Coal-SUBCRITICAL,2045,600000,20000,.
Shaanxi-Coal-SUBCRITICAL_EP,2022,600000,20000,.
Shaanxi-Coal-SUPERCRITICAL,2025,700000,30000,.
Shaanxi-Coal-SUPERCRITICAL,2035,700000,30000,.
Shaanxi-Coal-SUPERCRITICAL,2045,700000,30000,.
Shaanxi-Coal-SUPERCRITICAL_EP,2022,700000,30000,.
Shaanxi-Coal-ULTRASUPERCRITICAL,2025,800000,30000,.
Shaanxi-Coal-ULTRASUPERCRITICAL,2035,800000,30000,.
Shaanxi-Coal-ULTRASUPERCRITICAL,2045,800000,30000,.
Shaanxi-Coal-ULTRASUPERCRITICAL_EP,2022,800000,30000,.
Shaanxi-Coal-IGCC,2025,1100000,49000,.
Shaanxi-Coal-IGCC,2035,1050000,44000,.
Shaanxi-Coal-IGCC,2045,950000,41000,.
Shaanxi-Coal-IGCC_EP,2022,1100000,49000,.
Shaanxi-Gas-CCGT,2025,560000,20000,.
Shaanxi-Gas-CCGT,2035,560000,20000,.
Shaanxi-Gas-CCGT,2045,560000,20000,.
Shaanxi-Gas-CCGT_EP,2022,560000,20000,.
Shaanxi-Gas-turbine,2025,350000,20000,.
Shaanxi-Gas-turbine,2035,350000,20000,.
Shaanxi-Gas-turbine,2045,350000,20000,.
Shaanxi-Gas-turbine_EP,2022,350000,20000,.
Shaanxi-Nuclear,2025,2800000,170000,.
Shaanxi-Nuclear,2035,2725000,170000,.
Shaanxi-Nuclear,2045,2575000,170000,.
Shaanxi-Nuclear_EP,2022,2800000,170000,.
Shandong-Coal-SUBCRITICAL,2025,600000,20000,.
Shandong-Coal-SUBCRITICAL,2035,600000,20000,.
Shandong-Coal-SUBCRITICAL,2045,600000,20000,.
Shandong-Coal-SUBCRITICAL_EP,2022,600000,20000,.
Shandong-Coal-SUPERCRITICAL,2025,700000,30000,.
Shandong-Coal-SUPERCRITICAL,2035,700000,30000,.
Shandong-Coal-SUPERCRITICAL,2045,700000,30000,.
Shandong-Coal-SUPERCRITICAL_EP,2022,700000,30000,.
Shandong-Coal-ULTRASUPERCRITICAL,2025,800000,30000,.
Shandong-Coal-ULTRASUPERCRITICAL,2035,800000,30000,.
Shandong-Coal-ULTRASUPERCRITICAL,2045,800000,30000,.
Shandong-Coal-ULTRASUPERCRITICAL_EP,2022,800000,30000,.
Shandong-Coal-IGCC,2025,1100000,49000,.
Shandong-Coal-IGCC,2035,1050000,44000,.
Shandong-Coal-IGCC,2045,950000,41000,.
Shandong-Coal-IGCC_EP,2022,1100000,49000,.
Shandong-Gas-CCGT,2025,560000,20000,.
Shandong-Gas-CCGT,2035,560000,20000,.
Shandong-Gas-CCGT,2045,560000,20000,.
Shandong-Gas-CCGT_EP,2022,560000,20000,.
Shandong-Gas-turbine,2025,350000,20000,.
Shandong-Gas-turbine,2035,350000,20000,.
Shandong-Gas-turbine,2045,350000,20000,.
Shandong-Gas-turbine_EP,2022,350000,20000,.
Shandong-Nuclear,2025,2800000,170000,.
Shandong-Nuclear,2035,2725000,170000,.
Shandong-Nuclear,2045,2575000,170000,.
Shandong-Nuclear_EP,2022,2800000,170000,.
Shanghai-Coal-SUBCRITICAL,2025,600000,20000,.
Shanghai-Coal-SUBCRITICAL,2035,600000,20000,.
Shanghai-Coal-SUBCRITICAL,2045,600000,20000,.
Shanghai-Coal-SUBCRITICAL_EP,2022,600000,20000,.
Shanghai-Coal-SUPERCRITICAL,2025,700000,30000,.
Shanghai-Coal-SUPERCRITICAL,2035,700000,30000,.
Shanghai-Coal-SUPERCRITICAL,2045,700000,30000,.
Shanghai-Coal-SUPERCRITICAL_EP,2022,700000,30000,.
Shanghai-Coal-ULTRASUPERCRITICAL,2025,800000,30000,.
Shanghai-Coal-ULTRASUPERCRITICAL,2035,800000,30000,.
Shanghai-Coal-ULTRASUPERCRITICAL,2045,800000,30000,.
Shanghai-Coal-ULTRASUPERCRITICAL_EP,2022,800000,30000,.
Shanghai-Coal-IGCC,2025,1100000,49000,.
Shanghai-Coal-IGCC,2035,1050000,44000,.
Shanghai-Coal-IGCC,2045,950000,41000,.
Shanghai-Coal-IGCC_EP,2022,1100000,49000,.
Shanghai-Gas-CCGT,2025,560000,20000,.
Shanghai-Gas-CCGT,2035,560000,20000,.
Shanghai-Gas-CCGT,2045,560000,20000,.
Shanghai-Gas-CCGT_EP,2022,560000,20000,.
Shanghai-Gas-turbine,2025,350000,20000,.
Shanghai-Gas-turbine,2035,350000,20000,.
Shanghai-Gas-turbine,2045,350000,20000,.
Shanghai-Gas-turbine_EP,2022,350000,20000,.
Shanghai-Nuclear,2025,2800000,170000,.
Shanghai-Nuclear,2035,2725000,170000,.
Shanghai-Nuclear,2045,2575000,170000,.
Shanghai-Nuclear_EP,2022,2800000,170000,.
Shanxi-Coal-SUBCRITICAL,2025,600000,20000,.
Shanxi-Coal-SUBCRITICAL,2035,600000,20000,.
Shanxi-Coal-SUBCRITICAL,2045,600000,20000,.
Shanxi-Coal-SUBCRITICAL_EP,2022,600000,20000,.
Shanxi-Coal-SUPERCRITICAL,2025,700000,30000,.
Shanxi-Coal-SUPERCRITICAL,2035,700000,30000,.
Shanxi-Coal-SUPERCRITICAL,2045,700000,30000,.
Shanxi-Coal-SUPERCRITICAL_EP,2022,700000,30000,.
Shanxi-Coal-ULTRASUPERCRITICAL,2025,800000,30000,.
Shanxi-Coal-ULTRASUPERCRITICAL,2035,800000,30000,.
Shanxi-Coal-ULTRASUPERCRITICAL,2045,800000,30000,.
Shanxi-Coal-ULTRASUPERCRITICAL_EP,2022,800000,30000,.
Shanxi-Coal-IGCC,2025,1100000,49000,.
Shanxi-Coal-IGCC,2035,1050000,44000,.
Shanxi-Coal-IGCC,2045,950000,41000,.
Shanxi-Coal-IGCC_EP,2022,1100000,49000,.
Shanxi-Gas-CCGT,2025,560000,20000,.
Shanxi-Gas-CCGT,2035,560000,20000,.
Shanxi-Gas-CCGT,2045,560000,20000,.
Shanxi-Gas-CCGT_EP,2022,560000,20000,.
Shanxi-Gas-turbine,2025,350000,20000,.
Shanxi-Gas-turbine,2035,350000,20000,.
Shanxi-Gas-turbine,2045,350000,20000,.
Shanxi-Gas-turbine_EP,2022,350000,20000,.
Shanxi-Nuclear,2025,2800000,170000,.
Shanxi-Nuclear,2035,2725000,170000,.
Shanxi-Nuclear,2045,2575000,170000,.
Shanxi-Nuclear_EP,2022,2800000,170000,.
Sichuan-Coal-SUBCRITICAL,2025,600000,20000,.
Sichuan-Coal-SUBCRITICAL,2035,600000,20000,.
Sichuan-Coal-SUBCRITICAL,2045,600000,20000,.
Sichuan-Coal-SUBCRITICAL_EP,2022,600000,20000,.
Sichuan-Coal-SUPERCRITICAL,2025,700000,30000,.
Sichuan-Coal-SUPERCRITICAL,2035,700000,30000,.
Sichuan-Coal-SUPERCRITICAL,2045,700000,30000,.
Sichuan-Coal-SUPERCRITICAL_EP,2022,700000,30000,.
Sichuan-Coal-ULTRASUPERCRITICAL,2025,800000,30000,.
Sichuan-Coal-ULTRASUPERCRITICAL,2035,800000,30000,.
Sichuan-Coal-ULTRASUPERCRITICAL,2045,800000,30000,.
Sichuan-Coal-ULTRASUPERCRITICAL_EP,2022,800000,30000,.
Sichuan-Coal-IGCC,2025,1100000,49000,.
Sichuan-Coal-IGCC,2035,1050000,44000,.
Sichuan-Coal-IGCC,2045,950000,41000,.
Sichuan-Coal-IGCC_EP,2022,1100000,49000,.
Sichuan-Gas-CCGT,2025,560000,20000,.
Sichuan-Gas-CCGT,2035,560000,20000,.
Sichuan-Gas-CCGT,2045,560000,20000,.
Sichuan-Gas-CCGT_EP,2022,560000,20000,.
Sichuan-Gas-turbine,2025,350000,20000,.
Sichuan-Gas-turbine,2035,350000,20000,.
Sichuan-Gas-turbine,2045,350000,20000,.
Sichuan-Gas-turbine_EP,2022,350000,20000,.
Sichuan-Nuclear,2025,2800000,170000,.
Sichuan-Nuclear,2035,2725000,170000,.
Sichuan-Nuclear,2045,2575000,170000,.
Sichuan-Nuclear_EP,2022,2800000,170000,.
Tianjin-Coal-SUBCRITICAL,2025,600000,20000,.
Tianjin-Coal-SUBCRITICAL,2035,600000,20000,.
Tianjin-Coal-SUBCRITICAL,2045,600000,20000,.
Tianjin-Coal-SUBCRITICAL_EP,2022,600000,20000,.
Tianjin-Coal-SUPERCRITICAL,2025,700000,30000,.
Tianjin-Coal-SUPERCRITICAL,2035,700000,30000,.
Tianjin-Coal-SUPERCRITICAL,2045,700000,30000,.
Tianjin-Coal-SUPERCRITICAL_EP,2022,700000,30000,.
Tianjin-Coal-ULTRASUPERCRITICAL,2025,800000,30000,.
Tianjin-Coal-ULTRASUPERCRITICAL,2035,800000,30000,.
Tianjin-Coal-ULTRASUPERCRITICAL,2045,800000,30000,.
Tianjin-Coal-ULTRASUPERCRITICAL_EP,2022,800000,30000,.
Tianjin-Coal-IGCC,2025,1100000,49000,.
Tianjin-Coal-IGCC,2035,1050000,44000,.
Tianjin-Coal-IGCC,2045,950000,41000,.
Tianjin-Coal-IGCC_EP,2022,1100000,49000,.
Tianjin-Gas-CCGT,2025,560000,20000,.
Tianjin-Gas-CCGT,2035,560000,20000,.
Tianjin-Gas-CCGT,2045,560000,20000,.
Tianjin-Gas-CCGT_EP,2022,560000,20000,.
Tianjin-Gas-turbine,2025,350000,20000,.
Tianjin-Gas-turbine,2035,350000,20000,.
Tianjin-Gas-turbine,2045,350000,20000,.
Tianjin-Gas-turbine_EP,2022,350000,20000,.
Tianjin-Nuclear,2025,2800000,170000,.
Tianjin-Nuclear,2035,2725000,170000,.
Tianjin-Nuclear,2045,2575000,170000,.
Tianjin-Nuclear_EP,2022,2800000,170000,.
Tibet-Coal-SUBCRITICAL,2025,600000,20000,.
Tibet-Coal-SUBCRITICAL,2035,600000,20000,.
Tibet-Coal-SUBCRITICAL,2045,600000,20000,.
Tibet-Coal-SUBCRITICAL_EP,2022,600000,20000,.
Tibet-Coal-SUPERCRITICAL,2025,700000,30000,.
Tibet-Coal-SUPERCRITICAL,2035,700000,30000,.
Tibet-Coal-SUPERCRITICAL,2045,700000,30000,.
Tibet-Coal-SUPERCRITICAL_EP,2022,700000,30000,.
Tibet-Coal-ULTRASUPERCRITICAL,2025,800000,30000,.
Tibet-Coal-ULTRASUPERCRITICAL,2035,800000,30000,.
Tibet-Coal-ULTRASUPERCRITICAL,2045,800000,30000,.
Tibet-Coal-ULTRASUPERCRITICAL_EP,2022,800000,30000,.
Tibet-Coal-IGCC,2025,1100000,49000,.
Tibet-Coal-IGCC,2035,1050000,44000,.
Tibet-Coal-IGCC,2045,950000,41000,.
Tibet-Coal-IGCC_EP,2022,1100000,49000,.
Tibet-Gas-CCGT,2025,560000,20000,.
Tibet-Gas-CCGT,2035,560000,20000,.
Tibet-Gas-CCGT,2045,560000,20000,.
Tibet-Gas-CCGT_EP,2022,560000,20000,.
Tibet-Gas-turbine,2025,350000,20000,.
Tibet-Gas-turbine,2035,350000,20000,.
Tibet-Gas-turbine,2045,350000,20000,.
Tibet-Gas-turbine_EP,2022,350000,20000,.
Tibet-Nuclear,2025,2800000,170000,.
Tibet-Nuclear,2035,2725000,170000,.
Tibet-Nuclear,2045,2575000,170000,.
Tibet-Nuclear_EP,2022,2800000,170000,.
West_Inner_Mongolia-Coal-SUBCRITICAL,2025,600000,20000,.
West_Inner_Mongolia-Coal-SUBCRITICAL,2035,600000,20000,.
West_Inner_Mongolia-Coal-SUBCRITICAL,2045,600000,20000,.
West_Inner_Mongolia-Coal-SUBCRITICAL_EP,2022,600000,20000,.
West_Inner_Mongolia-Coal-SUPERCRITICAL,2025,700000,30000,.
West_Inner_Mongolia-Coal-SUPERCRITICAL,2035,700000,30000,.
West_Inner_Mongolia-Coal-SUPERCRITICAL,2045,700000,30000,.
West_Inner_Mongolia-Coal-SUPERCRITICAL_EP,2022,700000,30000,.
West_Inner_Mongolia-Coal-ULTRASUPERCRITICAL,2025,800000,30000,.
West_Inner_Mongolia-Coal-ULTRASUPERCRITICAL,2035,800000,30000,.
West_Inner_Mongolia-Coal-ULTRASUPERCRITICAL,2045,800000,30000,.
West_Inner_Mongolia-Coal-ULTRASUPERCRITICAL_EP,2022,800000,30000,.
West_Inner_Mongolia-Coal-IGCC,2025,1100000,49000,.
West_Inner_Mongolia-Coal-IGCC,2035,1050000,44000,.
West_Inner_Mongolia-Coal-IGCC,2045,950000,41000,.
West_Inner_Mongolia-Coal-IGCC_EP,2022,1100000,49000,.
West_Inner_Mongolia-Gas-CCGT,2025,560000,20000,.
West_Inner_Mongolia-Gas-CCGT,2035,560000,20000,.
West_Inner_Mongolia-Gas-CCGT,2045,560000,20000,.
West_Inner_Mongolia-Gas-CCGT_EP,2022,560000,20000,.
West_Inner_Mongolia-Gas-turbine,2025,350000,20000,.
West_Inner_Mongolia-Gas-turbine,2035,350000,20000,.
West_Inner_Mongolia-Gas-turbine,2045,350000,20000,.
West_Inner_Mongolia-Gas-turbine_EP,2022,350000,20000,.
West_Inner_Mongolia-Nuclear,2025,2800000,170000,.
West_Inner_Mongolia-Nuclear,2035,2725000,170000,.
West_Inner_Mongolia-Nuclear,2045,2575000,170000,.
West_Inner_Mongolia-Nuclear_EP,2022,2800000,170000,.
Xinjiang-Coal-SUBCRITICAL,2025,600000,20000,.
Xinjiang-Coal-SUBCRITICAL,2035,600000,20000,.
Xinjiang-Coal-SUBCRITICAL,2045,600000,20000,.
Xinjiang-Coal-SUBCRITICAL_EP,2022,600000,20000,.
Xinjiang-Coal-SUPERCRITICAL,2025,700000,30000,.
Xinjiang-Coal-SUPERCRITICAL,2035,700000,30000,.
Xinjiang-Coal-SUPERCRITICAL,2045,700000,30000,.
Xinjiang-Coal-SUPERCRITICAL_EP,2022,700000,30000,.
Xinjiang-Coal-ULTRASUPERCRITICAL,2025,800000,30000,.
Xinjiang-Coal-ULTRASUPERCRITICAL,2035,800000,30000,.
Xinjiang-Coal-ULTRASUPERCRITICAL,2045,800000,30000,.
Xinjiang-Coal-ULTRASUPERCRITICAL_EP,2022,800000,30000,.
Xinjiang-Coal-IGCC,2025,1100000,49000,.
Xinjiang-Coal-IGCC,2035,1050000,44000,.
Xinjiang-Coal-IGCC,2045,950000,41000,.
Xinjiang-Coal-IGCC_EP,2022,1100000,49000,.
Xinjiang-Gas-CCGT,2025,560000,20000,.
Xinjiang-Gas-CCGT,2035,560000,20000,.
Xinjiang-Gas-CCGT,2045,560000,20000,.
Xinjiang-Gas-CCGT_EP,2022,560000,20000,.
Xinjiang-Gas-turbine,2025,350000,20000,.
Xinjiang-Gas-turbine,2035,350000,20000,.
Xinjiang-Gas-turbine,2045,350000,20000,.
Xinjiang-Gas-turbine_EP,2022,350000,20000,.
Xinjiang-Nuclear,2025,2800000,170000,.
Xinjiang-Nuclear,2035,2725000,170000,.
Xinjiang-Nuclear,2045,2575000,170000,.
Xinjiang-Nuclear_EP,2022,2800000,170000,.
Yunnan-Coal-SUBCRITICAL,2025,600000,20000,.
Yunnan-Coal-SUBCRITICAL,2035,600000,20000,.
Yunnan-Coal-SUBCRITICAL,2045,600000,20000,.
Yunnan-Coal-SUBCRITICAL_EP,2022,600000,20000,.
Yunnan-Coal-SUPERCRITICAL,2025,700000,30000,.
Yunnan-Coal-SUPERCRITICAL,2035,700000,30000,.
Yunnan-Coal-SUPERCRITICAL,2045,700000,30000,.
Yunnan-Coal-SUPERCRITICAL_EP,2022,700000,30000,.
Yunnan-Coal-ULTRASUPERCRITICAL,2025,800000,30000,.
Yunnan-Coal-ULTRASUPERCRITICAL,2035,800000,30000,.
Yunnan-Coal-ULTRASUPERCRITICAL,2045,800000,30000,.
Yunnan-Coal-ULTRASUPERCRITICAL_EP,2022,800000,30000,.
Yunnan-Coal-IGCC,2025,1100000,49000,.
Yunnan-Coal-IGCC,2035,1050000,44000,.
Yunnan-Coal-IGCC,2045,950000,41000,.
Yunnan-Coal-IGCC_EP,2022,1100000,49000,.
Yunnan-Gas-CCGT,2025,560000,20000,.
Yunnan-Gas-CCGT,2035,560000,20000,.
Yunnan-Gas-CCGT,2045,560000,20000,.
Yunnan-Gas-CCGT_EP,2022,560000,20000,.
Yunnan-Gas-turbine,2025,350000,20000,.
Yunnan-Gas-turbine,2035,350000,20000,.
Yunnan-Gas-turbine,2045,350000,20000,.
Yunnan-Gas-turbine_EP,2022,350000,20000,.
Yunnan-Nuclear,2025,2800000,170000,.
Yunnan-Nuclear,2035,2725000,170000,.
Yunnan-Nuclear,2045,2575000,170000,.
Yunnan-Nuclear_EP,2022,2800000,170000,.
Zhejiang-Coal-SUBCRITICAL,2025,600000,20000,.
Zhejiang-Coal-SUBCRITICAL,2035,600000,20000,.
Zhejiang-Coal-SUBCRITICAL,2045,600000,20000,.
Zhejiang-Coal-SUBCRITICAL_EP,2022,600000,20000,.
Zhejiang-Coal-SUPERCRITICAL,2025,700000,30000,.
Zhejiang-Coal-SUPERCRITICAL,2035,700000,30000,.
Zhejiang-Coal-SUPERCRITICAL,2045,700000,30000,.
Zhejiang-Coal-SUPERCRITICAL_EP,2022,700000,30000,.
Zhejiang-Coal-ULTRASUPERCRITICAL,2025,800000,30000,.
Zhejiang-Coal-ULTRASUPERCRITICAL,2035,800000,30000,.
Zhejiang-Coal-ULTRASUPERCRITICAL,2045,800000,30000,.
Zhejiang-Coal-ULTRASUPERCRITICAL_EP,2022,800000,30000,.
Zhejiang-Coal-IGCC,2025,1100000,49000,.
Zhejiang-Coal-IGCC,2035,1050000,44000,.
Zhejiang-Coal-IGCC,2045,950000,41000,.
Zhejiang-Coal-IGCC_EP,2022,1100000,49000,.
Zhejiang-Gas-CCGT,2025,560000,20000,.
Zhejiang-Gas-CCGT,2035,560000,20000,.
Zhejiang-Gas-CCGT,2045,560000,20000,.
Zhejiang-Gas-CCGT_EP,2022,560000,20000,.
Zhejiang-Gas-turbine,2025,350000,20000,.
Zhejiang-Gas-turbine,2035,350000,20000,.
Zhejiang-Gas-turbine,2045,350000,20000,.
Zhejiang-Gas-turbine_EP,2022,350000,20000,.
Zhejiang-Nuclear,2025,2800000,170000,.
Zhejiang-Nuclear,2035,2725000,170000,.
Zhejiang-Nuclear,2045,2575000,170000,.
Zhejiang-Nuclear_EP,2022,2800000,170000,.
Anhui-Battery_Storage,2025,0,31043,347686
Anhui-Battery_Storage,2035,0,22311,257178
Anhui-Battery_Storage,2045,0,18023,212725
Anhui-Central_PV,2025,1456237,20602,.
Anhui-Central_PV,2035,682896,12764,.
Anhui-Central_PV,2045,602678,11837,.
Anhui-Central_PV_EP-ep,2022,1456237,20602,.
Anhui-Commercial_PV,2025,1456237,20602,.
Anhui-Commercial_PV,2035,682896,12764,.
Anhui-Commercial_PV,2045,602678,11837,.
Anhui-Hydro_Pumped-ep,2025,0,20150,239829.6129
Anhui-Hydro_Pumped-ep,2035,0,20150,224994.8387
Anhui-Hydro_Pumped-ep,2045,0,20150,220049.871
Anhui-Hydro_Pumped-ep,2022,0,20150,239829.6129
Anhui-Residential_PV,2025,1456237,20602,.
Anhui-Residential_PV,2035,682896,12764,.
Anhui-Residential_PV,2045,602678,11837,.
Anhui-Wind,2025,1544244,30145,.
Anhui-Wind,2035,1258799,23834,.
Anhui-Wind,2045,1093053,18874,.
Anhui-Wind_EP-ep,2022,1544244,30145,.
Beijing-Battery_Storage,2025,0,31043,347686
Beijing-Battery_Storage,2035,0,22311,257178
Beijing-Battery_Storage,2045,0,18023,212725
Beijing-Central_PV,2025,1456237,20602,.
Beijing-Central_PV,2035,682896,12764,.
Beijing-Central_PV,2045,602678,11837,.
Beijing-Central_PV_EP-ep,2022,1456237,20602,.
Beijing-Commercial_PV,2025,1456237,20602,.
Beijing-Commercial_PV,2035,682896,12764,.
Beijing-Commercial_PV,2045,602678,11837,.
Beijing-Hydro_Pumped-ep,2025,0,20150,239829.6129
Beijing-Hydro_Pumped-ep,2035,0,20150,224994.8387
Beijing-Hydro_Pumped-ep,2045,0,20150,220049.871
Beijing-Hydro_Pumped-ep,2022,0,20150,239829.6129
Beijing-Residential_PV,2025,1456237,20602,.
Beijing-Residential_PV,2035,682896,12764,.
Beijing-Residential_PV,2045,602678,11837,.
Beijing-Wind_EP-ep,2022,1544244,30145,.
Chongqing-Battery_Storage,2025,0,31043,347686
Chongqing-Battery_Storage,2035,0,22311,257178
Chongqing-Battery_Storage,2045,0,18023,212725
Chongqing-Central_PV,2025,1456237,20602,.
Chongqing-Central_PV,2035,682896,12764,.
Chongqing-Central_PV,2045,602678,11837,.
Chongqing-Central_PV_EP-ep,2022,1456237,20602,.
Chongqing-Commercial_PV,2025,1456237,20602,.
Chongqing-Commercial_PV,2035,682896,12764,.
Chongqing-Commercial_PV,2045,602678,11837,.
Chongqing-Hydro_Pumped-ep,2025,0,20150,239829.6129
