GENERATION_PROJECT,build_year,gen_overnight_cost,gen_fixed_om,gen_storage_energy_overnight_cost
Jiangsu-Hydro_NonPumped-ep,2025,3241336,92000,.
Jiangsu-Hydro_NonPumped-ep,2035,3241336,92000,.
Jiangsu-Hydro_NonPumped-ep,2045,3111470,88000,.
Jiangsu-Hydro_NonPumped-ep,2022,3241336,92000,.
Jiangxi-Hydro_NonPumped-ep,2025,3241336,92000,.
Jiangxi-Hydro_NonPumped-ep,2035,3241336,92000,.
Jiangxi-Hydro_NonPumped-ep,2045,3111470,88000,.
Jiangxi-Hydro_NonPumped-ep,2022,3241336,92000,.
Jilin-Hydro_NonPumped-ep,2025,3241336,92000,.
Jilin-Hydro_NonPumped-ep,2035,3241336,92000,.
Jilin-Hydro_NonPumped-ep,2045,3111470,88000,.
Jilin-Hydro_NonPumped-ep,2022,3241336,92000,.
Liaoning-Hydro_NonPumped-ep,2025,3241336,92000,.
Liaoning-Hydro_NonPumped-ep,2035,3241336,92000,.
Liaoning-Hydro_NonPumped-ep,2045,3111470,88000,.
Liaoning-Hydro_NonPumped-ep,2022,3241336,92000,.
Ningxia-Hydro_NonPumped-ep,2025,3241336,92000,.
Ningxia-Hydro_NonPumped-ep,2035,3241336,92000,.
Ningxia-Hydro_NonPumped-ep,2045,3111470,88000,.
Ningxia-Hydro_NonPumped-ep,2022,3241336,92000,.
Qinghai-Hydro_NonPumped-ep,2025,3241336,92000,.
Qinghai-Hydro_NonPumped-ep,2035,3241336,92000,.
Qinghai-Hydro_NonPumped-ep,2045,3111470,88000,.
Qinghai-Hydro_NonPumped-ep,2022,3241336,92000,.
Shaanxi-Hydro_NonPumped-ep,2025,3241336,92000,.
Shaanxi-Hydro_NonPumped-ep,2035,3241336,92000,.
Shaanxi-Hydro_NonPumped-ep,2045,3111470,88000,.
Shaanxi-Hydro_NonPumped-ep,2022,3241336,92000,.
Shandong-Hydro_NonPumped-ep,2025,3241336,92000,.
Shandong-Hydro_NonPumped-ep,2035,3241336,92000,.
Shandong-Hydro_NonPumped-ep,2045,3111470,88000,.
Shandong-Hydro_NonPumped-ep,2022,3241336,92000,.
Shanxi-Hydro_NonPumped-ep,2025,3241336,92000,.
Shanxi-Hydro_NonPumped-ep,2035,3241336,92000,.
Shanxi-Hydro_NonPumped-ep,2045,3111470,88000,.
Shanxi-Hydro_NonPumped-ep,2022,3241336,92000,.
Sichuan-Hydro_NonPumped-ep,2025,3241336,92000,.
Sichuan-Hydro_NonPumped-ep,2035,3241336,92000,.
Sichuan-Hydro_NonPumped-ep,2045,3111470,88000,.
Sichuan-Hydro_NonPumped-ep,2022,3241336,92000,.
Tianjin-Hydro_NonPumped-ep,2025,3241336,92000,.
Tianjin-Hydro_NonPumped-ep,2035,3241336,92000,.
Tianjin-Hydro_NonPumped-ep,2045,3111470,88000,.
Tianjin-Hydro_NonPumped-ep,2022,3241336,92000,.
Tibet-Hydro_NonPumped-ep,2025,3241336,92000,.
Tibet-Hydro_NonPumped-ep,2035,3241336,92000,.
Tibet-Hydro_NonPumped-ep,2045,3111470,88000,.
Tibet-Hydro_NonPumped-ep,2022,3241336,92000,.
West_Inner_Mongolia-Hydro_NonPumped-ep,2025,3241336,92000,.
West_Inner_Mongolia-Hydro_NonPumped-ep,2035,3241336,92000,.
West_Inner_Mongolia-Hydro_NonPumped-ep,2045,3111470,88000,.
West_Inner_Mongolia-Hydro_NonPumped-ep,2022,3241336,92000,.
Xinjiang-Hydro_NonPumped-ep,2025,3241336,92000,.
Xinjiang-Hydro_NonPumped-ep,2035,3241336,92000,.
Xinjiang-Hydro_NonPumped-ep,2045,3111470,88000,.
Xinjiang-Hydro_NonPumped-ep,2022,3241336,92000,.
Yunnan-Hydro_NonPumped-ep,2025,3241336,92000,.
Yunnan-Hydro_NonPumped-ep,2035,3241336,92000,.
Yunnan-Hydro_NonPumped-ep,2045,3111470,88000,.
Yunnan-Hydro_NonPumped-ep,2022,3241336,92000,.
Zhejiang-Hydro_NonPumped-ep,2025,3241336,92000,.
Zhejiang-Hydro_NonPumped-ep,2035,3241336,92000,.
Zhejiang-Hydro_NonPumped-ep,2045,3111470,88000,.
Zhejiang-Hydro_NonPumped-ep,2022,3241336,92000,.
Anhui-ERES_2030,2025,5729,4994,0
Anhui-ERES_2040,2035,5729,4994,0
Anhui-ERES_2050,2045,5729,4994,0
Beijing-ERES_2030,2025,5729,4994,0
Beijing-ERES_2040,2035,5729,4994,0
Beijing-ERES_2050,2045,5729,4994,0
Chongqing-ERES_2030,2025,5729,4994,0
Chongqing-ERES_2040,2035,5729,4994,0
Chongqing-ERES_2050,2045,5729,4994,0
East_Inner_Mongolia-ERES_2030,2025,5729,4994,0
East_Inner_Mongolia-ERES_2040,2035,5729,4994,0
East_Inner_Mongolia-ERES_2050,2045,5729,4994,0
Fujian-ERES_2030,2025,5729,4994,0
Fujian-ERES_2040,2035,5729,4994,0
Fujian-ERES_2050,2045,5729,4994,0
Gansu-ERES_2030,2025,5729,4994,0
Gansu-ERES_2040,2035,5729,4994,0
Gansu-ERES_2050,2045,5729,4994,0
Guangdong-ERES_2030,2025,5729,4994,0
Guangdong-ERES_2040,2035,5729,4994,0
Guangdong-ERES_2050,2045,5729,4994,0
Guangxi-ERES_2030,2025,5729,4994,0
Guangxi-ERES_2040,2035,5729,4994,0
Guangxi-ERES_2050,2045,5729,4994,0
Guizhou-ERES_2030,2025,5729,4994,0
Guizhou-ERES_2040,2035,5729,4994,0
Guizhou-ERES_2050,2045,5729,4994,0
Hainan-ERES_2030,2025,5729,4994,0
Hainan-ERES_2040,2035,5729,4994,0
Hainan-ERES_2050,2045,5729,4994,0
Hebei-ERES_2030,2025,5729,4994,0
Hebei-ERES_2040,2035,5729,4994,0
Hebei-ERES_2050,2045,5729,4994,0
Heilongjiang-ERES_2030,2025,5729,4994,0
Heilongjiang-ERES_2040,2035,5729,4994,0
Heilongjiang-ERES_2050,2045,5729,4994,0
Henan-ERES_2030,2025,5729,4994,0
Henan-ERES_2040,2035,5729,4994,0
Henan-ERES_2050,2045,5729,4994,0
Hubei-ERES_2030,2025,5729,4994,0
Hubei-ERES_2040,2035,5729,4994,0
Hubei-ERES_2050,2045,5729,4994,0
Hunan-ERES_2030,2025,5729,4994,0
Hunan-ERES_2040,2035,5729,4994,0
Hunan-ERES_2050,2045,5729,4994,0
Jiangsu-ERES_2030,2025,5729,4994,0
Jiangsu-ERES_2040,2035,5729,4994,0
Jiangsu-ERES_2050,2045,5729,4994,0
Jiangxi-ERES_2030,2025,5729,4994,0
Jiangxi-ERES_2040,2035,5729,4994,0
Jiangxi-ERES_2050,2045,5729,4994,0
Jilin-ERES_2030,2025,5729,4994,0
Jilin-ERES_2040,2035,5729,4994,0
Jilin-ERES_2050,2045,5729,4994,0
Liaoning-ERES_2030,2025,5729,4994,0
Liaoning-ERES_2040,2035,5729,4994,0
Liaoning-ERES_2050,2045,5729,4994,0
Ningxia-ERES_2030,2025,5729,4994,0
Ningxia-ERES_2040,2035,5729,4994,0
Ningxia-ERES_2050,2045,5729,4994,0
Qinghai-ERES_2030,2025,5729,4994,0
Qinghai-ERES_2040,2035,5729,4994,0
Qinghai-ERES_2050,2045,5729,4994,0
Shaanxi-ERES_2030,2025,5729,4994,0
Shaanxi-ERES_2040,2035,5729,4994,0
Shaanxi-ERES_2050,2045,5729,4994,0
Shandong-ERES_2030,2025,5729,4994,0
Shandong-ERES_2040,2035,5729,4994,0
Shandong-ERES_2050,2045,5729,4994,0
Shanghai-ERES_2030,2025,5729,4994,0
Shanghai-ERES_2040,2035,5729,4994,0
Shanghai-ERES_2050,2045,5729,4994,0
Shanxi-ERES_2030,2025,5729,4994,0
Shanxi-ERES_2040,2035,5729,4994,0
Shanxi-ERES_2050,2045,5729,4994,0
Sichuan-ERES_2030,2025,5729,4994,0
Sichuan-ERES_2040,2035,5729,4994,0
Sichuan-ERES_2050,2045,5729,4994,0
Tianjin-ERES_2030,2025,5729,4994,0
Tianjin-ERES_2040,2035,5729,4994,0
Tianjin-ERES_2050,2045,5729,4994,0
Tibet-ERES_2030,2025,5729,4994,0
Tibet-ERES_2040,2035,5729,4994,0
Tibet-ERES_2050,2045,5729,4994,0
West_Inner_Mongolia-ERES_2030,2025,5729,4994,0
West_Inner_Mongolia-ERES_2040,2035,5729,4994,0
West_Inner_Mongolia-ERES_2050,2045,5729,4994,0
Xinjiang-ERES_2030,2025,5729,4994,0
Xinjiang-ERES_2040,2035,5729,4994,0
Xinjiang-ERES_2050,2045,5729,4994,0
Yunnan-ERES_2030,2025,5729,4994,0
Yunnan-ERES_2040,2035,5729,4994,0
Yunnan-ERES_2050,2045,5729,4994,0
Zhejiang-ERES_2030,2025,5729,4994,0
Zhejiang-ERES_2040,2035,5729,4994,0
Zhejiang-ERES_2050,2045,5729,4994,0
Anhui-CAES,2025,0,11475,128175
Anhui-CAES,2035,0,11475,128175
Anhui-CAES,2045,0,11475,128175
Beijing-CAES,2025,0,11475,128175
Beijing-CAES,2035,0,11475,128175
Beijing-CAES,2045,0,11475,128175
Chongqing-CAES,2025,0,11475,128175
Chongqing-CAES,2035,0,11475,128175
Chongqing-CAES,2045,0,11475,128175
East_Inner_Mongolia-CAES,2025,0,11475,128175
East_Inner_Mongolia-CAES,2035,0,11475,128175
East_Inner_Mongolia-CAES,2045,0,11475,128175
Fujian-CAES,2025,0,11475,128175
Fujian-CAES,2035,0,11475,128175
Fujian-CAES,2045,0,11475,128175
Gansu-CAES,2025,0,11475,128175
Gansu-CAES,2035,0,11475,128175
Gansu-CAES,2045,0,11475,128175
Guangdong-CAES,2025,0,11475,128175
Guangdong-CAES,2035,0,11475,128175
Guangdong-CAES,2045,0,11475,128175
Guangxi-CAES,2025,0,11475,128175
Guangxi-CAES,2035,0,11475,128175
Guangxi-CAES,2045,0,11475,128175
Guizhou-CAES,2025,0,11475,128175
Guizhou-CAES,2035,0,11475,128175
Guizhou-CAES,2045,0,11475,128175
Hainan-CAES,2025,0,11475,128175
Hainan-CAES,2035,0,11475,128175
Hainan-CAES,2045,0,11475,128175
Hebei-CAES,2025,0,11475,128175
Hebei-CAES,2035,0,11475,128175
Hebei-CAES,2045,0,11475,128175
Heilongjiang-CAES,2025,0,11475,128175
Heilongjiang-CAES,2035,0,11475,128175
Heilongjiang-CAES,2045,0,11475,128175
Henan-CAES,2025,0,11475,128175
Henan-CAES,2035,0,11475,128175
Henan-CAES,2045,0,11475,128175
Hubei-CAES,2025,0,11475,128175
Hubei-CAES,2035,0,11475,128175
Hubei-CAES,2045,0,11475,128175
Hunan-CAES,2025,0,11475,128175
Hunan-CAES,2035,0,11475,128175
Hunan-CAES,2045,0,11475,128175
Jiangsu-CAES,2025,0,11475,128175
Jiangsu-CAES,2035,0,11475,128175
Jiangsu-CAES,2045,0,11475,128175
Jiangxi-CAES,2025,0,11475,128175
Jiangxi-CAES,2035,0,11475,128175
Jiangxi-CAES,2045,0,11475,128175
Jilin-CAES,2025,0,11475,128175
Jilin-CAES,2035,0,11475,128175
Jilin-CAES,2045,0,11475,128175
Liaoning-CAES,2025,0,11475,128175
Liaoning-CAES,2035,0,11475,128175
Liaoning-CAES,2045,0,11475,128175
Ningxia-CAES,2025,0,11475,128175
Ningxia-CAES,2035,0,11475,128175
Ningxia-CAES,2045,0,11475,128175
Qinghai-CAES,2025,0,11475,128175
Qinghai-CAES,2035,0,11475,128175
Qinghai-CAES,2045,0,11475,128175
Shaanxi-CAES,2025,0,11475,128175
Shaanxi-CAES,2035,0,11475,128175
Shaanxi-CAES,2045,0,11475,128175
Shandong-CAES,2025,0,11475,128175
Shandong-CAES,2035,0,11475,128175
Shandong-CAES,2045,0,11475,128175
Shanghai-CAES,2025,0,11475,128175
Shanghai-CAES,2035,0,11475,128175
Shanghai-CAES,2045,0,11475,128175
Shanxi-CAES,2025,0,11475,128175
Shanxi-CAES,2035,0,11475,128175
Shanxi-CAES,2045,0,11475,128175
Sichuan-CAES,2025,0,11475,128175
Sichuan-CAES,2035,0,11475,128175
Sichuan-CAES,2045,0,11475,128175
Tianjin-CAES,2025,0,11475,128175
Tianjin-CAES,2035,0,11475,128175
Tianjin-CAES,2045,0,11475,128175
Tibet-CAES,2025,0,11475,128175
Tibet-CAES,2035,0,11475,128175
Tibet-CAES,2045,0,11475,128175
West_Inner_Mongolia-CAES,2025,0,11475,128175
West_Inner_Mongolia-CAES,2035,0,11475,128175
West_Inner_Mongolia-CAES,2045,0,11475,128175
Xinjiang-CAES,2025,0,11475,128175
Xinjiang-CAES,2035,0,11475,128175
Xinjiang-CAES,2045,0,11475,128175
Yunnan-CAES,2025,0,11475,128175
Yunnan-CAES,2035,0,11475,128175
Yunnan-CAES,2045,0,11475,128175
Zhejiang-CAES,2025,0,11475,128175
Zhejiang-CAES,2035,0,11475,128175
Zhejiang-CAES,2045,0,11475,128175
Anhui-H2,2025,0,15975,97675
Anhui-H2,2035,0,9625,49450
Anhui-H2,2045,0,7688,38563
Beijing-H2,2025,0,15975,97675
Beijing-H2,2035,0,9625,49450
Beijing-H2,2045,0,7688,38563
Chongqing-H2,2025,0,15975,97675
Chongqing-H2,2035,0,9625,49450
Chongqing-H2,2045,0,7688,38563
East_Inner_Mongolia-H2,2025,0,15975,97675
East_Inner_Mongolia-H2,2035,0,9625,49450
East_Inner_Mongolia-H2,2045,0,7688,38563
Fujian-H2,2025,0,15975,97675
Fujian-H2,2035,0,9625,49450
Fujian-H2,2045,0,7688,38563
Gansu-H2,2025,0,15975,97675
Gansu-H2,2035,0,9625,49450
Gansu-H2,2045,0,7688,38563
Guangdong-H2,2025,0,15975,97675
Guangdong-H2,2035,0,9625,49450
Guangdong-H2,2045,0,7688,38563
Guangxi-H2,2025,0,15975,97675
Guangxi-H2,2035,0,9625,49450
Guangxi-H2,2045,0,7688,38563
Guizhou-H2,2025,0,15975,97675
Guizhou-H2,2035,0,9625,49450
Guizhou-H2,2045,0,7688,38563
Hainan-H2,2025,0,15975,97675
Hainan-H2,2035,0,9625,49450
Hainan-H2,2045,0,7688,38563
Hebei-H2,2025,0,15975,97675
Hebei-H2,2035,0,9625,49450
Hebei-H2,2045,0,7688,38563
Heilongjiang-H2,2025,0,15975,97675
Heilongjiang-H2,2035,0,9625,49450
Heilongjiang-H2,2045,0,7688,38563
Henan-H2,2025,0,15975,97675
Henan-H2,2035,0,9625,49450
Henan-H2,2045,0,7688,38563
Hubei-H2,2025,0,15975,97675
Hubei-H2,2035,0,9625,49450
Hubei-H2,2045,0,7688,38563
Hunan-H2,2025,0,15975,97675
Hunan-H2,2035,0,9625,49450
Hunan-H2,2045,0,7688,38563
Jiangsu-H2,2025,0,15975,97675
Jiangsu-H2,2035,0,9625,49450
Jiangsu-H2,2045,0,7688,38563
Jiangxi-H2,2025,0,15975,97675
Jiangxi-H2,2035,0,9625,49450
Jiangxi-H2,2045,0,7688,38563
Jilin-H2,2025,0,15975,97675
Jilin-H2,2035,0,9625,49450
Jilin-H2,2045,0,7688,38563
Liaoning-H2,2025,0,15975,97675
Liaoning-H2,2035,0,9625,49450
Liaoning-H2,2045,0,7688,38563
Ningxia-H2,2025,0,15975,97675
Ningxia-H2,2035,0,9625,49450
Ningxia-H2,2045,0,7688,38563
Qinghai-H2,2025,0,15975,97675
Qinghai-H2,2035,0,9625,49450
Qinghai-H2,2045,0,7688,38563
Shaanxi-H2,2025,0,15975,97675
Shaanxi-H2,2035,0,9625,49450
Shaanxi-H2,2045,0,7688,38563
Shandong-H2,2025,0,15975,97675
Shandong-H2,2035,0,9625,49450
Shandong-H2,2045,0,7688,38563
Shanghai-H2,2025,0,15975,97675
Shanghai-H2,2035,0,9625,49450
Shanghai-H2,2045,0,7688,38563
Shanxi-H2,2025,0,15975,97675
Shanxi-H2,2035,0,9625,49450
Shanxi-H2,2045,0,7688,38563
Sichuan-H2,2025,0,15975,97675
Sichuan-H2,2035,0,9625,49450
Sichuan-H2,2045,0,7688,38563
Tianjin-H2,2025,0,15975,97675
Tianjin-H2,2035,0,9625,49450
Tianjin-H2,2045,0,7688,38563
Tibet-H2,2025,0,15975,97675
Tibet-H2,2035,0,9625,49450
Tibet-H2,2045,0,7688,38563
West_Inner_Mongolia-H2,2025,0,15975,97675
West_Inner_Mongolia-H2,2035,0,9625,49450
West_Inner_Mongolia-H2,2045,0,7688,38563
Xinjiang-H2,2025,0,15975,97675
Xinjiang-H2,2035,0,9625,49450
Xinjiang-H2,2045,0,7688,38563
Yunnan-H2,2025,0,15975,97675
Yunnan-H2,2035,0,9625,49450
Yunnan-H2,2045,0,7688,38563
Zhejiang-H2,2025,0,15975,97675
Zhejiang-H2,2035,0,9625,49450
Zhejiang-H2,2045,0,7688,38563
